an,siorrachd,pheairt,41
ann,ann,an,41
gun,do,rinn,41
car,coltach,ri,41
ann,nuair,a,41
’s,ann,an,41
air,an,làrna-mhàireach,41
ag,ràdh,gu,41
air,an,t-saoghal,40
a,bhathar,a’,40
an,ceann,greis,40
o,chionn,beagan,40
air,an,àite,40
nuair,a,fhuair,40
blàr,chùil,lodair,40
gus,an,do,40
mac,mhaighstir,alasdair,40
luath,’s,a,40
mar,a,bhios,39
ràdh,gun,do,39
gum,bi,sibh,39
gum,biodh,an,39
crìoch,air,an,39
innse,dhuinn,gun,39
an,siorrachd,rois,39
air,a’,chiad,39
gu,bheil,sibh,39
an,fhicheadamh,linn,39
bho,bhith,a’,39
a,chanas,sinn,39
mi,air,a,39
ach,’s,dòcha,39
againn,ann,an,38
gu,bheil,mi,38
a,thoirt,don,38
air,sgàth,’s,38
air,an,talamh,38
an,fhìrinn,innse,38
bhon,uair,sin,38
airson,innse,dhuibh,38
mòran,de,na,38
ann,an,seann,38
an,taobh,an,38
eile,anns,an,38
a’,bruidhinn,mu,38
gu,leòr,ach,38
an,duine,aice,38
an,làimh,eile,38
aig,an,taigh,38
uill,’s,dòcha,37
mar,sin,air,37
ann,am,mòran,37
mi,airson,innse,37
ainmeil,ann,an,37
gun,do,chuir,37
fhad,ʼs,a,37
gu,math,inntinneach,37
a’,dol,gu,37
bhith,a’,toirt,37
an,oidhche,sin,37
d’,fhuair,iad,37
air,falbh,bhon,36
mi,ag,ràdh,36
leis,an,fhìrinn,36
an,dòchas,gun,36
dol,a,thoirt,36
feadh,an,t-saoghail,36
ag,obair,air,36
air,a,sin,36
ann,an,uair,36
bharrachd,air,sin,36
an,aon,àm,36
chuid,as,motha,36
mu,dheireadh,a,36
a,thoirt,seachad,36
air,a’,bhaile,36
gu,leòr,airson,36
an,gàidhlig,na,36
a’,smaoineachadh,gu,36
an,eilein,sgitheanaich,36
an,rathad,a,36
ann,an,taobh,36
sam,bith,ann,36
na,seann,daoine,36
ann,an,àiteachan,36
am,beurla,’s,36
uair,sin,a,36
bhith,a’,fuireach,36
rud,sam,bith,36
an,cuala,sibh,35
anns,an,dàrna,35
air,ann,am,35
ann,aig,an,35
a’,cheann,a,35
a’,chuid,as,35
air,falbh,bho,35
air,taobh,thall,35
am,meadhan,na,35
thu,a’,dol,35
mar,a,thuirt,35
a,h-uile,càil,35
tè,de,na,35
gu,deas,air,35
goirid,às,dèidh,35
a,dh’ionnsaigh,na,35
eile,air,an,34
toirt,sùil,air,34
dìreach,mar,a,34
an,t-ainm,a’,34
nighean,an,rìgh,34
air,ais,a,34
bidh,sibh,a’,34
sin,as,coireach,34
an,t-ainm,air,34
“tha,mi,a’,34
a,bu,chòir,34
air,an,eadar-lìon,34
ag,iarraidh,a,34
bhathar,ag,ràdh,34
a,b’,urrainn,34
ri,taobh,an,34
am,measg,na,34
àite,ris,an,34
bhith,air,a,34
a,bhuineas,do,34
cuideachd,a’,ciallachadh,34
an,là,eile,34
anns,an,dùthaich,34
goirid,an,dèidh,33
aig,deireadh,na,33
gu,bheil,am,33
a’,bruidhinn,ri,33
mi,dhuibh,mu,33
dhuibh,mu,dheidhinn,33
mu,dheireadh,dhen,33
mu,dheidhinn,an,33
iad,air,a,33
a,dh’aindeoin,sin,33
an,ath,mhadainn,33
na,faclan,sin,33
os,cionn,na,33
chur,an,grèim,33
a,ràinig,iad,33
dhen,bheachd,gum,33
ann,an,litir,33
sin,a,dhèanamh,33
anns,a’,choille,33
a,deas,na,33
mu,dheidhinn,na,33
anns,an,dòigh,33
ann,an,tiriodh,33
’s,ann,air,32
nochdadh,ann,an,32
mi,a’,coimhead,32
cò,às,a,32
mac,a’,phearsain,32
air,a’,chùis,32
ann,an,leabhar,32
anns,a’,cheann,32
eadar,an,dà,32
fhèin,ann,an,32
os,cionn,an,32
sin,air,a,32
a,bhith,an,32
furasta,gu,leòr,32
bhith,a’,dèanamh,32
ag,obair,ann,32
mu,dheireadh,thall,32
air,a’,ghàidhlig,32
an,àite,ris,32
an,dùil,gun,32
a’,fuireach,air,32
b’,iad,sin,32
chur,air,an,32
aig,an,deireadh,32
às,a,dhèidh,32
’s,ann,tric,31
dhomh,a,ràdh,31
fad,na,h-ùine,31
a,chèilidh,air,31
bu,chòir,dhomh,31
an,latha,eile,31
cumail,a-mach,gun,31
às,a,sin,31
airson,ùine,mhòr,31
a,dhèanamh,ann,31
air,mar,a,31
air,na,mapaichean,31
air,inbhir,nis,31
sin,ann,am,31
ann,an,clò,31
ann,an,cunnart,31
gus,am,biodh,31
nuair,a,bhios,31
gu,bheil,sin,31
ràdh,gu,bheil,31
air,na,daoine,31
anns,an,t-seachdamh,31
ann,an,canada,31
dèanamh,dheth,gur,31
airson,’s,gum,31
an,leabhar,a,31
anns,a’,chèitean,30
ros,an,iar,30
’s,a,chaidh,30
mus,d’,fhuair,30
anns,na,beanntan,30
gu,siar,air,30
airson,a’,chiad,30
a,thoirt,dhuibh,30
gu,leòr,air,30
a,h-uile,rud,30
thuirt,an,rìgh,30
a,choimhead,air,30
bliadhna,an,dèidh,30
anns,an,do,30
a’,bruidhinn,air,30
a’,seasamh,airson,30
b’,fheàrr,a,30
mac,na,banntraich,30
a,dhol,air,30
a’,feitheamh,ris,30
a,bhuineadh,don,30
an,àite,sin,30
air,an,taigh,30
a’,chuid,mhòr,30
air,a,chuimhneachadh,30
’s,gu,bheil,30
an,t-siathamh,linn,30
anns,an,tuiseal,30
an,gàidhlig,a,29
bheil,sibh,a’,29
mi,tarsainn,air,29
a,chuala,mi,29
mòr,ann,an,29
a,sgrìobhadh,le,29
a’,beachdachadh,air,29
dhen,bheachd,nach,29
chì,sinn,dè,29
a,rinn,an,29
a,chaidh,fhoillseachadh,29
daoine,ann,an,29
a,chanadh,daoine,29
far,am,bi,29
gàidhlig,na,h-alba,29
an,àite,a,29
bheachd,gu,bheil,29
mar,phàirt,de,29
crìoch,a,chur,29
anns,an,eaglais,29
ri,taobh,na,29
bidh,iad,a’,29
a’,dol,ga,29
sùil,air,an,29
anns,a’,ghleann,29
ann,an,steòrnabhagh,29
chur,ri,chèile,29
a,thoirt,gu,29
an,alba,a,29
a’,smaoineachadh,gur,29
ann,am,beul-aithris,29
fear,na,bùtha,29
cuid,ag,ràdh,29
ach,mar,a,28
thoirt,air,ais,28
is,mar,sin,28
an,taobh,sear,28
a’,chiad,turas,28
a,thoirt,a-mach,28
air,an,fhear,28
sin,air,an,28
a’,dol,seachad,28
ann,an,oilthigh,28
a,chanas,daoine,28
uill,a,rèir,28
fear,air,an,28
uibhist,a,tuath,28
de,mhuinntir,an,28
