choimhead,123,
ministear,122,
seasgad,122,
rithe,122,
chlach,121,
diofar,121,
coin,121,
fon,120,
choltais,119,
dh’alba,119,
annta,119,
chuireadh,119,
beatha,119,
cuimhne,118,
fuaim,118,
sasainn,118,
sgoil,118,
donnchadh,118,
bean,118,
thuit,118,
iasg,118,
ceist,117,
motha,117,
leum,117,
on,116,
mhac,116,
leantainn,116,
mhuir,116,
dòmhnallach,115,
òir,115,
tuigidh,115,
macleòid,115,
samhradh,114,
dualchas,114,
dh’inns,114,
chladach,114,
eadar-theangachadh,114,
buaidh,114,
eadar-dhealaichte,113,
thaobh,113,
feitheamh,113,
seachdad,113,
astràilia,113,
mullach,113,
muir,113,
leòdhas,113,
riaghaltas,113,
to,112,
atharrachadh,112,
mhonadh,112,
adhart,111,
stèidhichte,111,
measail,111,
ainmean-àite,110,
cothrom,110,
slighe,110,
furasta,110,
àirde,109,
drochaid,109,
mharbh,109,
leotha,109,
àird,109,
cùisean,109,
ionnsachadh,108,
fir,108,
cuide,108,
dragh,108,
locha,108,
lusan,107,
chanainn,107,
tòrr,107,
ionnsaigh,106,
èireann,106,
faigheadh,106,
cus,106,
charaid,105,
ceann-cinnidh,105,
feum,105,
dh’aontaich,105,
prionnsa,105,
glè,105,
dh’fheuch,105,
choille,105,
falach,104,
oilthigh,104,
màiri,104,
ort,104,
rìoghachd,104,
arm,104,
dad,104,
ghleann,104,
maccoinnich,104,
dh’innis,103,
a’m,103,
lochlannach,103,
albannaich,103,
ear,103,
gluasad,103,
rois,103,
fhichead,103,
an-dràsta,102,
ros,102,
shean,102,
breatainn,102,
crìoch,102,
ailean,102,
thuig,101,
dhuine,101,
theich,101,
mhotha,101,
chleachdadh,100,
bonn,100,
uibhist,100,
mhic,100,
suidheachadh,100,
in,100,
làithean,99,
tug,99,
thèid,99,
dh’fhuireach,99,
guth,99,
crodh,99,
faicinn,99,
coireach,98,
sgàth,98,
ur,98,
nàiseanta,98,
sgrios,98,
ochdamh,98,
chumail,96,
barrachd,96,
leigeil,96,
dh’aois,95,
dh’fhaodadh,95,
cluinntinn,95,
leanabh,95,
port,95,
raibeart,95,
bochd,95,
trice,94,
lochan,94,
chòrd,94,
naochad,94,
faclair,94,
cheist,94,
sgiobair,94,
uiread,93,
beul,93,
eòin,93,
innis,93,
long,93,
smachd,93,
bhliadhnaichean,92,
sònraichte,92,
taighe,92,
thogadh,92,
creidsinn,92,
seachdamh,92,
cat,92,
seasamh,91,
fheudar,91,
buidheann,91,
caoraich,90,
