dhuibh,mun,64,
do,ghabh,64,
aige,fhèin,64,
ach,air,63,
dèanamh,air,63,
ìre,mhath,63,
ghàidhlig,air,63,
cho,fada,63,
chanadh,iad,63,
duine,air,63,
air,mo,63,
sin,nuair,62,
dh’fhuireach,ann,62,
gu,taigh,62,
air,fear,62,
ach,chaidh,62,
ach,a-mhàin,62,
gun,d’,62,
ann,mu,62,
ùine,mhòr,62,
urrainn,dha,61,
ann,anns,61,
as,t-samhradh,61,
le,chèile,61,
ràdh,gu,61,
chionn,fhada,61,
rinn,mi,61,
ràdh,gur,61,
sin,aig,60,
air,loch,60,
dha,fhèin,60,
siorrachd,pheairt,60,
air,ceann,60,
taobh,a-staigh,60,
taobh,thall,60,
faighinn,a-mach,60,
bheil,iad,60,
naochad,’s,60,
’s,iad,60,
airson,ùine,59,
airson,greis,59,
air,ann,59,
turas,seo,59,
a-mach,gu,59,
gu,deas,59,
don,taigh,59,
aca,air,59,
’s,gu,59,
àm,gu,58,
ann,gun,58,
mi,a-mach,58,
ach,ann,58,
roinn,eòrpa,58,
aon,àm,58,
ann,ann,58,
duine,sam,58,
seo,ann,58,
air,cladach,58,
thug,mi,57,
chì,sibh,57,
bi,sibh,57,
air,fad,57,
ann,à,57,
crìoch,air,57,
de,mhuinntir,57,
mhòr,ann,57,
mar,phàirt,57,
ri,fear,57,
aon,duine,57,
chùil,lodair,57,
aig,muinntir,56,
baile,beag,56,
sibh,air,56,
dol,a-mach,56,
do,thachair,56,
iarraidh,air,56,
ràdh,nach,56,
gum,faigheadh,56,
clann,’ic,56,
gu,àm,55,
coimhead,airson,55,
aithne,dhomh,55,
dùil,gun,55,
air,latha,55,
cheart,cho,55,
feuchainn,ri,55,
loch,abar,55,
àite,air,55,
bho,àm,54,
agam,air,54,
air,beulaibh,54,
bheil,thu,54,
eile,anns,54,
airson,faighinn,54,
dhol,air,54,
bhon,ghàidhlig,54,
bheil,mi,53,
math,air,53,
gu,ceann,53,
gu,tìr,53,
airson,’s,53,
don,eilean,53,
leis,gun,53,
t-seachdamh,linn,53,
bidh,mi,52,
uiread,de,52,
nan,seumasach,52,
fhicheadamh,linn,52,
gu,feum,52,
fear,beag,52,
bhiodh,daoine,52,
a-mach,gun,52,
cuide,ri,52,
gu,fortanach,52,
air,ach,52,
loch,laomainn,52,
dhen,t-seòrsa,52,
tighinn,bho,52,
chunnaic,iad,52,
fhios,agam,52,
caogad,’s,52,
cheann,thall,52,
aige,ach,52,
bliadhna,às,52,
àite,far,51,
bith,eile,51,
nam,beann,51,
do,lorg,51,
