a,bhith,ro,39
a’,dol,suas,39
ga,chur,air,39
a’,smaoineachadh,a,39
a,thèid,an,39
a’,tighinn,an,39
a’,dèanamh,seo,39
mus,d’,fhuair,38
thoirt,air,ais,38
mi,buileach,cinnteach,38
airson,innse,dhuibh,38
a,bhiodh,iad,38
chur,air,chois,38
uair,sin,chaidh,38
a,thoirt,dhaibh,38
a’,chiad,rud,38
ann,an,oilthigh,38
seo,gu,math,38
mise,ann,an,38
bliadhna,an,dèidh,38
os,cionn,an,38
an,aghaidh,an,38
a,dhol,an,38
an,t-ainm,air,38
bu,chòir,dha,38
“tha,mi,a’,38
àite,a,bhith,38
thairis,air,a’,38
fhèin,air,a,38
airson,faighinn,a-mach,38
air,a’,ghàidhlig,38
an,taobh,siar,38
an,àite,sin,38
nuair,a,thigeadh,38
a,bheil,fios,38
a’,chiad,fhear,38
fhoillseachadh,ann,an,38
cuideachd,a’,ciallachadh,38
gu,bhith,air,38
dol,a,dh’innse,38
air,a,son,38
gus,am,faigh,38
’s,ann,à,38
an,àm,a,38
sin,a’,coimhead,38
sam,bith,aig,38
’s,a,ghabhas,38
ùr,a,chur,38
gu,ìre,mhòr,38
a,thaobh,a,38
feumaidh,tu,a,38
gu,math,luath,38
às,an,sin,38
prògram,seo,leugh,38
seo,leugh,mi,38
mi,a,chraoladh,38
a,dh’,aois,38
air,mo,làimh,38
ris,an,sin,38
air,an,deireadh,38
a’,toirt,cothrom,38
a,dh’,aindeoin,38
moireasdan,bbc,an,38
rothach,bbc,an,38
’s,toigh,leam,37
bheil,sibh,a’,37
an,cuala,sibh,37
coltach,ris,an,37
a,thàinig,am,37
a,chèilidh,air,37
ann,an,earra-ghàidheal,37
mi,airson,innse,37
mac,a’,phearsain,37
air,ann,am,37
a,thug,an,37
a,thogail,air,37
fhad,ʼs,a,37
faisg,air,a,37
a,chaidh,fhoillseachadh,37
an,dà,rud,37
an,do,rinn,37
mar,bu,chòir,37
coimhead,air,an,37
bhith,ag,èisteachd,37
dol,a,dh’fhaighinn,37
am,measg,eile,37
air,an,doras,37
cur,air,dòigh,37
an,àite,a’,37
an,aghaidh,nan,37
àite,ris,an,37
mi,cinnteach,gu,37
a,dhèanamh,anns,37
sibh,gu,bheil,37
ged,a,chaidh,37
ann,an,droch,37
mar,a,thàinig,37
air,inbhir,nis,37
gus,am,biodh,37
saoghal,na,gàidhlig,37
gu,deas,air,37
sin,far,a,37
a,thèid,a,37
a,bhith,deiseil,37
a,chleachdadh,airson,37
mi,a’,feuchainn,37
thu,ann,an,37
a’,dol,sìos,37
sabhal,mòr,ostaig,37
aig,a’,char,37
a’,char,as,37
do,dhaoine,a,37
thu,a’,smaoineachadh,37
fad,’s,a,37
rud,gu,math,37
nas,fhaide,air,37
gus,an,tig,37
an,lot,a,37
a’,coimhead,às,37
sinn,ag,obair,37
anns,na,beanntan,36
a,bhiodh,na,36
anns,an,roinn,36
an,t-ainm,a’,36
gu,math,mòr,36
seo,a,bhith,36
ag,iarraidh,gum,36
cho,math,ri,36
air,an,dèanamh,36
agam,air,an,36
ann,air,sgàth,36
chur,air,a’,36
siorrachd,obar,dheathain,36
a’,gabhail,pàirt,36
air,an,leabhar,36
ann,an,aon,36
an,saoghal,na,36
anns,a’,chànan,36
am,beurla,’s,36
bu,chòir,a,36
h-uile,duine,eile,36
mi,cinnteach,gun,36
anns,an,oilthigh,36
dualchas,nàdair,na,36
nàdair,na,h-alba,36
an,togalach,a,36
sin,’s,dòcha,36
aig,an,doras,36
a’,còrdadh,ris,36
na,bliadhnaichean,a,36
a’,bruidhinn,gàidhlig,36
na,sgìre,a,36
bi,iad,a’,36
air,mo,chùlaibh,36
a’,coimhead,math,36
a’,tighinn,a-staigh,36
an,ìre,seo,36
‘s,a,bhith,36
obair,còmhla,ri,36
seo,an,lot,36
lot,a,chraoladh,36
taing,do,mactv,36
a,chionn,‘s,36
cho,math,‘s,36
mun,chost,an,36
an,là,an,36
dha,na,h-eileanan,36
dòmhnall,angaidh,moireasdan,36
àm,seo,dhen,35
goirid,an,dèidh,35
sin,anns,a’,35
a,bheil,sin,35
air,an,dàrna,35
sin,a,rinn,35
nach,do,rinn,35
a,bhith,ri,35
iad,air,ais,35
ainmeil,air,feadh,35
b’,urrainn,do,35
thathar,a’,dèanamh,35
do,rinn,mi,35
gàidhlig,na,h-alba,35
dèidh,a,bhith,35
ais,ann,an,35
sin,a’,tighinn,35
na,faclan,sin,35
uair,sin,nuair,35
an,obar,dheathain,35
a,ràinig,iad,35
dhen,bheachd,gum,35
anns,a’,ghleann,35
ann,an,caisteal,35
sin,ann,am,35
a’,chiad,latha,35
airson,taic,a,35
ann,ann,am,35
toilichte,gu,bheil,35
thoirt,air,an,35
an,fhìrinn,a,35
a’,ciallachadh,nach,35
air,dà,cheud,35
sàs,anns,an,35
glè,bheag,de,35
urrainn,dhuinn,a,35
dhuinn,a,bhith,35
uair,sin,ach,35
goirid,às,dèidh,35
sìos,an,rathad,35
seo,a’,tighinn,35
a,bhios,iad,35
a,dh’ionnsaigh,na,35
no,’s,dòcha,35
chreid,mi,gu,35
cuid,ag,ràdh,35
math,’s,a,35
an,tè,a,35
airson,an,obair,35
mun,cuairt,air,35
a’,feuchainn,ris,35
sgoil,ghàidhlig,ghlaschu,35
aig,a’,cheart,35
a’,cheart,àm,35
an,sin,’s,35
teagamh,sam,bith,35
a’,faighinn,a-mach,35
thu,a’,faighinn,35
mi,an,uair,35
a-staigh,an,seo,35
doneil,macleòid,neach-aithris,35
anns,a’,chèitean,34
gu,tur,eadar-dhealaichte,34
a,bhios,sinn,34
na,b’,fhaide,34
a,chaidh,mi,34
mìle,gu,leth,34
mi,fhìn,a’,34
seo,a’,dol,34
nighean,an,rìgh,34
a,bhith,aige,34
a,dhèanamh,nas,34
nuair,a,chì,34
de,mhuinntir,an,34
air,a,thogail,34
gu,bheil,mòran,34
a’,dol,airson,34
nuair,a,chaochail,34
air,an,dearbh,34
bhathar,ag,ràdh,34
fhios,a’m,dè,34
ann,am,bliadhna,34
air,ann,an,34
iad,ann,am,34
a,dh’inbhir,nis,34
gu,dearbh,’s,34
air,an,do,34
air,an,eaglais,34
oilthigh,dhùn,èideann,34
ach,dè,mu,34
a,fhuair,an,34
a’,dol,aig,34
air,daoine,a,34
bhiodh,daoine,a’,34
a’,fàs,gu,34
obair,a,dhèanamh,34
air,nuair,a,34
fàs,gu,math,34
gur,ann,air,34
an,t-siathamh,linn,34
ag,obair,mar,34
an,là,eile,34
a’,faighinn,air,34
dhèanamh,air,na,34
fuireach,anns,a’,34
fhios,a’m,an,34
iad,faisg,air,34
air,na,bliadhnaichean,34
air,an,obair,34
radio,nan,gàidheal,34
a’,cur,ann,34
sinn,a’,coimhead,34
chur,ann,an,34
às,dèidh,a’,34
seo,air,an,34
a’,chùis,a,34
gu,math,trang,34
às,an,dèidh,34
a,bhith,againn,34
leig,thu,leas,34
coimhead,às,dèidh,34
am,port,rìgh,34
‘s,an,uair,34
rud,as,cudromaiche,34
gu,math,duilich,34
halò,is,mise,34
chost,an,iar,34
là,inbhir,nis,34
dòmhnall,moireasdan,bbc,34
mi,’n,dòchas,33
ann,an,cladh,33
’s,ann,tric,33
air,an,son,33
air,an,t-seann,33
mi,dhuibh,mu,33
dhuibh,mu,dheidhinn,33
dùil,gum,bi,33
na,h-alba,ann,33
na,stàitean,aonaichte,33
dhen,bheachd,nach,33
airson,daoine,a,33
mus,do,thòisich,33
àite,far,an,33
aig,an,oilthigh,33
an,sin,cuideachd,33
a,sgrìobh,an,33
a,bhios,ag,33
ag,obair,le,33
às,a,sin,33
airson,ùine,mhòr,33
a’,cheist,a,33
ag,obair,aig,33
h-uile,duine,air,33
anns,an,òran,33
an,ath,mhadainn,33
a’,cur,dragh,33
h-uile,rud,a,33
an,dùil,gur,33
ann,an,ìle,33
chur,an,grèim,33
a’,feitheamh,ris,33
ann,an,cruth,33
an,àite,ris,33
air,an,duine,33
aca,air,an,33
ann,an,litir,33
ann,an,iomadh,33
ann,mar,a,33
a,bharrachd,a,33
gu,math,ainmeil,33
ag,iarraidh,an,33
co-cheangailte,ris,a’,33
rud,no,dhà,33
dhol,à,bith,33
leòr,ann,an,33
ann,an,dòighean,33
ann,an,eaglais,33
ag,innse,na,33
is,dà,cheud,33
sgàth,’s,gu,33
mar,a,b’,33
ann,air,a’,33
air,sin,a,33
leth-cheud,’s,a,33
bidh,daoine,a’,33
an,alba,ach,33
an,àm,ud,33
bhios,tu,a’,33
ann,an,obair,33
a’,faireachdainn,gu,33
deas,na,dùthcha,33
a’,creidsinn,gun,33
a’,mhòr-chuid,de,33
rud,beag,nas,33
airgead,a,thogail,33
daoine,a’,tighinn,33
a’,smaointinn,gun,33
‘s,ann,a,33
air,an,seo,33
mi,smaointinn,gu,33
a’,ciallachadh,gum,32
’s,a,chaidh,32
mhòr,a,h-uile,32
dòcha,gun,do,32
bhith,ag,ionnsachadh,32
gu,siar,air,32
an,aghaidh,a,32
gu,leth,bliadhna,32
bhon,a,chaidh,32
an,dearbh,rud,32
a’,chinn,a,32
ann,an,afraga,32
air,a,thiodhlacadh,32
feumaidh,mi,aideachadh,32
am,fear,as,32
bu,toigh,leam,32
no,ann,an,32
sinn,a’,fuireach,32
a,leugh,mi,32
chionn,còrr,is,32
fhios,agam,dè,32
fuireach,anns,na,32
a’,ciallachadh,gun,32
muinntir,na,sgìre,32
ann,an,cinn,32
buaidh,mhòr,air,32
mac,an,tòisich,32
a’,toirt,dhuinn,32
b’,iad,sin,32
beag,air,bheag,32
am,measg,sin,32
gu,math,feumail,32
an,sgìre,a,32
iad,a’,cleachdadh,32
ann,an,sgìrean,32
a-mach,air,a,32
chur,air,bhog,32
nis,ann,an,32
’s,a,bhios,32
’s,gum,biodh,32
a,bhith,cho,32
dol,ann,an,32
a’,gabhail,àite,32
airson,a,dhèanamh,32
ann,an,ùine,32
eòlach,gu,leòr,32
a,thòisich,mi,32
a,dol,air,32
iad,ag,amas,32
bidh,mi,ag,32
an,seo,’s,32
bi,sinn,a’,32
mar,phàirt,den,32
a,chur,dhan,32
dha,na,daoine,32
bho,chionn,ghoirid,32
a,bhith,dèanamh,32
dòmhnall,maclaomainn,bbc,32
maclaomainn,bbc,an,32
seo,aig,eilidh,32
aig,shona,nicdhòmhnaill,32
an,gàidhlig,a,31
gu,h-àraidh,ann,31
anns,am,bi,31
na,h-alba,ach,31
a’,dèanamh,na,31
thàinig,am,facal,31
daoine,ag,ràdh,31
chaidh,mi,a,31
cuideachd,ann,an,31
a,dhol,seachad,31
a,bheil,gàidhlig,31
seo,o,chionn,31
àm,nuair,a,31
chreid,mi,gun,31
math,eòlach,air,31
a,dhèanamh,de,31
ann,am,beinn,31
a-mach,ann,an,31
an,latha,eile,31
cumail,a-mach,gun,31
fad,air,falbh,31
a,bhith,gan,31
ann,am,bàideanach,31
ciamar,a,fhuair,31
ciaradh,an,fheasgair,31
a’,toirt,a’,31
air,cùl,an,31
bhith,a’,fàs,31
bhith,a’,gabhail,31
seo,nuair,a,31
agam,an,seo,31
a,bhiodh,tu,31
seo,a’,tachairt,31
às,an,sgìre,31
gu,leòr,de,31
air,na,mapaichean,31
gun,deach,a,31
ach,ciamar,a,31
no,dhà,ann,31
gum,bi,a’,31
bith,ann,an,31
chur,an,sàs,31
air,an,rèidio,31
an,t-àite,a,31
mar,sin,leibh,31
airson,a,chur,31
gu,math,fortanach,31
aig,na,daoine,31
anns,an,t-seachdamh,31
a’,meòrachadh,air,31
tu,a’,dèanamh,31
a,bhith,nam,31
dèanamh,dheth,gur,31
pàirt,a,ghabhail,31
smaoineachadh,mu,dheidhinn,31
a,bhith,faiceallach,31
gu,math,làidir,31
anns,an,dà,31
daoine,a’,dèanamh,31
’s,an,uair,31
a,bhios,tu,31
am,bi,an,31
an,dòigh,as,31
dè,mar,a,31
gum,biodh,a’,31
a,bheil,a’,31
am,b’,urrainn,31
gum,biodh,a,31
an,là,air,31
bheil,mi,air,31
smaoineachadh,gum,biodh,31
no,rudeigin,mar,31
ann,a,shin,31
cho,cudromach,‘s,31
cudromach,‘s,a,31
neach-aithris,na,h-aimsir,31
air,na,rudan,30
b’,fheàrr,leis,30
seo,dhen,bhliadhna,30
ros,an,iar,30
fhuair,mi,a-mach,30
ann,anns,a’,30
bheil,am,facal,30
a,h-uile,seachdain,30
anns,a’,mheadhan,30
sàs,ann,am,30
thuirt,an,rìgh,30
leis,a,h-uile,30
dòcha,nach,bi,30
gu,mòr,an,30
gàidhlig,na,h-èireann,30
fear,air,an,30
a’,cur,na,30
mean,air,mhean,30
a’,seasamh,airson,30
a’,faighinn,an,30
a’,coimhead,coltach,30
sin,an,aon,30
mhòr,ann,an,30
nach,d’,fhuair,30
mi,cinnteach,gum,30
ann,an,cabhaig,30
mac,na,banntraich,30
gu,mòr,ann,30
chur,air,adhart,30
a,bhuineadh,don,30
no,dhà,a,30
an,t-eagal,air,30
sin,a,rèir,30
an,cànan,a,30
a,dhèanamh,eadar,30
ann,an,làmhan,30
cumail,sùil,air,30
a’,fuireach,còmhla,30
duine,ann,an,30
àite,far,am,30
leis,a,sin,30
a’,cleachdadh,a’,30
air,a,chuimhneachadh,30
bliadhna,ann,an,30
beò,ann,an,30
còrr,is,dà,30
air,cuid,de,30
eòlach,air,a’,30
anns,an,tuiseal,30
gàidhlig,anns,an,30
a,chaill,am,30
anns,a’,ghearastan,30
obair,anns,an,30
a,fhuair,iad,30
bheil,iad,air,30
còmhla,ris,a’,30
a,chur,a,30
gun,tèid,an,30
air,a’,mhullach,30
ann,an,innis,30
an,dà,mhìle,30
gum,bi,na,30
a,h-uile,seòrsa,30
a’,chiad,fhacal,30
a’,còrdadh,ri,30
gu,math,furasta,30
prògram,seo,balaich,30
seo,balaich,a,30
balaich,a,bhìobaill,30
a,bhìobaill,a,30
bhìobaill,a,chraoladh,30
prògram,seo,beul,30
seo,beul,chainnt,30
beul,chainnt,a,30
chainnt,a,chraoladh,30
dol,dhan,eaglais,30
prògram,seo,alleluia,30
seo,alleluia,a,30
alleluia,a,chraoladh,30
bheil,fhios,agad,30
ach,‘s,dòcha,30
a’,dol,a-staigh,30
den,t-seòrsa,sin,30
bhon,a,thòisich,30
math,‘s,a,30
dhan,h-uile,duine,30
an,aithris-sa,aig,30
ach,‘s,ann,30
an,là,steòrnabhagh,30
dòchas,ann,gun,30
mi,smaoineachadh,gum,30
nicdhòmhnaill,ag,aithris,30
thathar,an,dòchas,30
sùil,air,adhart,30
kerr,gibb,bbc,30
gibb,bbc,an,30
mi,tarsainn,air,29
am,baile,beag,29
thar,nam,bliadhnaichean,29
a,bhiodh,dùil,29
duine,a’,fuireach,29
eadar,inbhir,nis,29
bliadhna,no,dhà,29
fuireach,faisg,air,29
a,bu,shine,29
sin,far,an,29
no,mar,a,29
sin,ag,innse,29
b’,fheàrr,leam,29
a,ghabhail,thairis,29
a,chanadh,daoine,29
sin,anns,na,29
aca,anns,an,29
anns,an,fhraing,29
a,ràdh,gun,29
ceann,a’,ghiùthsaich,29
ùidh,ann,an,29
dhuibh,mar,a,29
rugadh,is,thogadh,29
follaiseach,gu,bheil,29
do,mhuinntir,an,29
dà,cheud,gu,29
obair,air,an,29
a,rinn,thu,29
gu,math,measail,29
a,chur,orra,29
a,ghabhail,air,29
chanainn,gu,bheil,29
sinn,anns,an,29
an,taigh,aige,29
air,an,rud,29
seo,a,chur,29
an,dèidh,an,29
an,ath,sheachdain,29
a,tuath,an,29
nach,bu,chòir,29
a,thòisich,an,29
gu,dearbh,fhèin,29
a’,sealltainn,gu,29
le,bhith,ag,29
chòir,a,bhith,29
air,a’,bheinn,29
de,dhaoine,a’,29
as,coireach,ri,29
ag,ràdh,rium,29
math,faisg,air,29
dòigh,sam,bith,29
ann,am,beul-aithris,29
dè,dìreach,a,29
thu,gu,math,29
ann,an,deagh,29
agam,gu,bheil,29
sin,a,thachair,29
thall,ann,an,29
a’,dèanamh,a’,29
nan,daoine,a,29
fear,na,bùtha,29
a,thàinig,a-mach,29
’s,ann,as,29
feumaidh,sinn,a,29
an,seo,an,29
sin,chaidh,am,29
stèidheachadh,ann,an,29
a,thaobh,na,29
a’,creidsinn,gu,29
an,ath,bhliadhna,29
air,an,ath,29
an,leabhar,seo,29
na,h-eileanan,mu,29
h-eileanan,mu,thuath,29
dhaoine,ann,an,29
‘s,dòcha,gu,29
ach,a,bharrachd,29
dòchas,gun,toir,29
b’,urrainn,dhuinn,29
mar,as,àbhaist,29
urrainn,dhut,a,29
ann,bhon,a,29
angaidh,moireasdan,preseantair,29
aig,an,duine,28
dol,a,ràdh,28
bheil,an,t-ainm,28
sin,aig,an,28
aig,a’,mhòd,28
h-alba,ann,an,28
an,dòigh,air,28
a,chanas,daoine,28
gur,ann,à,28
uill,a,rèir,28
a’,ciallachadh,an,28
air,atharrachadh,gu,28
turas,mu,dheireadh,28
far,an,d’,28
chèile,ann,an,28
an,iomadach,dòigh,28
an,cothrom,a,28
a,deas,an,28
mu,a,deidhinn,28
a’,falbh,a,28
mi,dhuibh,dè,28
a,chur,don,28
iad,dhen,bheachd,28
chaidh,iad,gu,28
an,taigh,a,28
a’,chiad,rann,28
cho,fada,’s,28
sùil,air,a’,28
an,eachdraidh,na,28
sa,chaidh,mu,28
sùil,air,na,28
thàinig,mi,tarsainn,28
dh’fhaodadh,a,bhith,28
na,gàidhlig,ach,28
a’,toirt,buaidh,28
air,an,ainm,28
ann,an,arcaibh,28
a,thoirt,dhachaigh,28
am,bu,chòir,28
eachdraidh,na,h-alba,28
iad,a’,faicinn,28
an,uiread,de,28
an,gàidhlig,’s,28
mòr,a,dhèanamh,28
duine,air,an,28
a’,cur,a’,28
mu,dheidhinn,mar,28
às,dèidh,dha,28
a’,dèanamh,rudan,28
a,thàinig,na,28
biodh,iad,a’,28
measg,an,fheadhainn,28
ann,an,slèite,28
ann,às,an,28
a,bhuineas,don,28
faisg,air,inbhir,28
chaidh,a’,chiad,28
’s,iad,na,28
a,dh’ionnsaigh,an,28
taobh,siar,leòdhais,28
a,dhèanamh,’s,28
mionaid,no,dhà,28
gu,bheil,barrachd,28
anns,an,teaghlach,28
rud,eile,a,28
’s,ann,aig,28
nan,gàidheal,a,28
a,dhèanamh,leis,28
mi,a’,faighinn,28
mi,a’,cleachdadh,28
an,dàrna,leth,28
sin,air,a’,28
air,leth,cudromach,28
dol,a,dh’fheuchainn,28
ionnsachadh,mu,dheidhinn,28
mi,a’,cluinntinn,28
a-nis,a’,dol,28
air,a,thighinn,28
ach,a,bhith,28
a’,faicinn,na,28
anns,an,àm,28
dhan,fheadhainn,a,28
rudan,a,dhèanamh,28
dè,cho,fada,28
’s,rudan,mar,28
bhiodh,sinn,a’,28
bidh,mise,a’,28
fhios,agad,’s,28
air,sgàth,‘s,28
sinn,a’,tòiseachadh,28
le,tuilleadh,seo,28
an,là,uibhist,28
seo,a’,toirt,28
ghàidhlig,inbhir,nis,28
ghobhainn,bbc,an,28
mi,smaoineachadh,gur,28
ann,am,faclair,27
fear,mu,dheireadh,27
bi,sibh,a’,27
mhòr,air,an,27
nuair,a,nochd,27
a’,fuireach,faisg,27
agaibh,gu,bheil,27
gu,leòr,aca,27
aige,air,an,27
taobh,an,ear,27
iad,ag,innse,27
an,còrr,dhen,27
an,rathad,dhachaigh,27
fios,aig,duine,27
is,ceud,bliadhna,27
cumail,a’,dol,27
air,dùn,èideann,27
ann,an,grunn,27
sam,bith,ach,27
b’,fheudar,dha,27
iad,le,chèile,27
a’,dèanamh,ciall,27
air,dòigh,airson,27
a’,leantainn,air,27
mac,an,t-saoir,27
a,chuir,an,27
aig,muinntir,an,27
an,àite,air,27
air,an,loch,27
ann,an,iain,27
anns,a’,chogadh,27
an,dòchas,a,27
gu,ruige,seo,27
air,a,chùlaibh,27
air,an,dà,27
sam,bith,anns,27
chaidh,a,mharbhadh,27
nas,lugha,na,27
an,àiteachan,eile,27
b’,fheàrr,na,27
dìreach,ann,an,27
litir,mu,dheireadh,27
a’,bruidhinn,mun,27
air,an,t-sràid,27
aig,deireadh,a’,27
a,bhith,nan,27
còrr,is,mìle,27
thòisich,mi,air,27
bhith,ag,innse,27
mi,a,ràdh,27
aig,àm,na,27
a’,bhaile,a,27
sibh,air,a,27
uair,sin,bidh,27
a,thoirt,dhomh,27
obair,mhòr,a,27
air,an,fhearann,27
ag,èisteachd,ris,27
air,an,là,27
às,dèidh,an,27
a,stèidheachadh,ann,27
nuair,a,thèid,27
a,thoirt,às,27
siud,’s,an,27
ghàidhlig,ann,an,27
an,new,zealand,27
na,gàidheil,a’,27
ag,ionnsachadh,mu,27
a,bhith,beò,27
an,t-ainm,sin,27
am,beinn,na,27
às,na,h-eileanan,27
chaill,am,beatha,27
fhaicinn,ann,an,27
sin,a’,fàgail,27
do,rinn,iad,27
mi,crìoch,air,27
a,dhìth,orra,27
taobh,a-muigh,na,27
againne,ann,an,27
ag,obair,gu,27
an,dithis,aca,27
rium,gu,mòr,27
gum,bi,mi,27
a,chur,a-steach,27
bheil,iad,ag,27
a’,smaointinn,gur,27
màiri,rodgers,preseantair,27
eileen,nicdhòmhnaill,neach-aithris,27
a,bhios,daoine,26
bhith,anns,a’,26
’s,ann,às,26
am,fear,mu,26
an,latha,mu,26
latha,mu,dheireadh,26
air,an,dòigh,26
fios,agaibh,dè,26
oilthigh,obar,dheathain,26
a’,nochdadh,anns,26
nochdadh,anns,an,26
ùidh,mhòr,aig,26
an,taobh,a-muigh,26
an,duine,seo,26
agam,a,bhith,26
b’,iad,na,26
an,turas,mu,26
biodh,daoine,a’,26
a,chuir,mi,26
air,an,fheadhainn,26
an,tòir,air,26
a’,dol,am,26
iad,a’,togail,26
dhen,t-seòrsa,sin,26
faisg,air,dùn,26
àite,ann,an,26
a’,toirt,an,26
seo,an,dàrna,26
fheàrr,a,bhith,26
as,aithne,dhomh,26
an,dàrna,latha,26
air,leth,math,26
sin,a,thug,26
‘tha,mi,a’,26
thachair,an,uair,26
seo,a’,ciallachadh,26
biodh,iad,air,26
am,fuaim,a,26
ann,leis,an,26
air,an,trèana,26
na,bu,mhiosa,26
an,dùil,gu,26
anns,a’,chaisteal,26
duine,air,a,26
b’,esan,an,26
airson,airgead,a,26
sibh,a’,tuigsinn,26
ann,a,thaobh,26
a,dh’fhaodadh,a,26
uair,sin,ann,26
toirt,buaidh,air,26
a’,tachairt,anns,26
innse,na,fìrinn,26
a,thig,an,26
a’,fuireach,an,26
a,dh’innse,dhuibh,26
b’,fheudar,do,26
chaidh,a,stèidheachadh,26
ach,feumaidh,mi,26
air,am,bi,26
am,bi,sibh,26
gu,ruige,an,26
an,eilean,dubh,26
bhiodh,tu,a’,26
ris,an,can,26
cuiridh,mi,geall,26
dèidh,sin,chaidh,26
agad,gu,bheil,26
bidh,sinn,an,26
taobh,sear,na,26
bith,air,an,26
air,a’,mhargaidh,26
an,dòigh,anns,26
a,thàinig,bhon,26
an,rathad,eadar,26
dèanamh,cinnteach,gum,26
fuireach,an,seo,26
na,h-eileanan,a,26
a,thuirt,thu,26
na,leabhraichean,a,26
a’,cur,nan,26
seo,an,rud,26
seo,’s,dòcha,26
a’,faicinn,an,26
sinn,an,uair,26
a,dhà,no,26
buaidh,a,thoirt,26
an,àm,ri,26
dìreach,a’,dèanamh,26
an,droch,fhear,26
a,thogail,airson,26
aon,dhe,na,26
fhios,agad,a,26
air,na,jackenfilisters,26
mu,dheidhinn,dè,26
an,seo,‘s,26
dad,sam,bith,26
aig,an,deireadh-sheachdain,26
fear,dhe,na,26
an,seo,an-diugh,26
chumail,a’,dol,26
cuid,dhe,na,26
air,adhart,ris,26
a,bhith,a',26
moireasdan,ag,aithris,26
ruaraidh,rothach,bbc,26
an,ath,cheum,26
là,ann,am,26
a-nis,ag,aithris,26
a’,ghobhainn,bbc,26
iain,macdiarmaid,neach-aithris,26
am,meadhan,a’,25
toigh,leam,a,25
a’,ghrian,a’,25
coimhead,air,a’,25
ann,am,fear,25
anns,an,dearbh,25
air,ais,do,25
don,a,h-uile,25
coireach,gu,bheil,25
airson,na,h-oidhche,25
aig,àm,an,25
muinntir,an,eilein,25
iarraidh,gum,biodh,25
sin,an,t-ainm,25
a-nise,ann,an,25
ann,an,riochd,25
ann,airson,an,25
chaidh,a,thoirt,25
chur,air,na,25
gu,h-àraidh,an,25
a,thiodhlacadh,ann,25
an,àite,seo,25
air,tìr,ann,25
tìr,ann,an,25
uair,sin,gu,25
mar,bu,trice,25
gum,bi,barrachd,25
a,dhèanamh,gu,25
a,thogail,le,25
a,deas,a,25
aig,na,gàidheil,25
na,gàidhealtachd,air,25
a’,gluasad,gu,25
bhith,a’,tighinn,25
thuirt,an,gille,25
air,a’,ghille,25
faisg,air,baile,25
dè,thachair,an,25
iad,anns,a’,25
chaidh,iarraidh,air,25
gum,b’,esan,25
de,dhaoine,a,25
mar,sin,a’,25
iad,air,falbh,25
anns,an,dorchadas,25
ràinig,iad,an,25
mi,ann,am,25
dèidh,blàr,chùil,25
inbhir,nis,air,25
bhith,a’,faicinn,25
dhèanamh,anns,an,25
iad,an,dùil,25
fios,le,cinnt,25
a,bhuileachadh,air,25
beò,anns,an,25
an,fheadhainn,as,25
a’,bhean,agam,25
dùil,gu,bheil,25
h-àraidh,ann,an,25
còmhla,ri,iain,25
an,litir,mu,25
a,ràdh,gu,25
sealltainn,gu,bheil,25
na,bu,lugha,25
fhreagair,am,fear,25
sin,an,seòrsa,25
am,fear,òg,25
a,chur,oirre,25
againn,an,seo,25
toiseach,na,bliadhna,25
nas,motha,na,25
’s,bidh,mi,25
an,fhear,eile,25
dìreach,gu,bheil,25
cho,mòr,ri,25
seachad,air,an,25
agam,air,a,25
air,a,ràdh,25
a,h-uile,coltas,25
oifis,a’,phuist,25
an,t-saoghal,a,25
’s,an,seo,25
a’,nochdadh,air,25
eile,ag,ràdh,25
a,bhith,nas,25
anns,an,sgeulachd,25
a’,bhaile,sin,25
na,chaidh,a,25
nas,fhaide,na,25
a,bhios,na,25
a’,bhliadhna,a,25
mar,seo,a,25
is,an,uair,25
beinn,na,faoghla,25
chiad,rud,a,25
a,bhith,agam,25
a,chosg,air,25
urrainn,dhaibh,a,25
dà,uair,a,25
smaoineachadh,gun,do,25
bheil,seo,a’,25
nuair,a,dh’fhàg,25
coimhead,gu,math,25
ann,am,foghlam,25
de,na,rudan,25
bidh,a,h-uile,25
a’,tighinn,dhan,25
gu,math,beag,25
am,bi,iad,25
’s,a,h-uile,25
seo,far,a,25
ann,an,griomasaigh,25
agam,nuair,a,25
thaobh,a,bhith,25
iad,an,seo,25
gun,teagamh,sam,25
a,fhuair,sinn,25
mise,air,a,25
mise,a’,dèanamh,25
alasdair,friseal,neach-aithris,25
shona,nicdhòmhnaill,shona,25
nicdhòmhnaill,shona,nicdhòmhnaill,25
ruairidh,rothach,neach-aithris,25
an,àite,far,24
an,dèidh,a’,24
eile,nuair,a,24
bhios,sinn,a’,24
cuimhne,agam,air,24
àite,anns,an,24
anns,an,treas,24
iar,na,gàidhealtachd,24
a,b’,òige,24
ach,an,dèidh,24
obair,air,na,24
coimhead,air,ais,24
an,dàrna,cogaidh,24
cur,ann,an,24
a’,smaoineachadh,nach,24
sàs,anns,a’,24
atharrachadh,gu,mòr,24
airson,còrr,is,24
air,a’,bhòrd,24
leis,a,bheil,24
ceathrad,ʼs,a,24
gum,bi,a,24
gu,mòr,ri,24
air,fear,de,24
an,do,thachair,24
a,chumail,beò,24
urrainn,dha,a,24
às,an,taigh,24
anns,a’,phrìosan,24
ar-a-mach,nan,seumasach,24
air,ceann,a,24
airson,sùil,a,24
an,dèidh,dha,24
seachad,ann,an,24
ann,as,fheàrr,24
iad,a’,fàs,24
cuideachd,mar,a,24
