abair,136,
mhac,136,
gin,136,
sàbhailte,136,
chall,136,
call,136,
fiona,136,
leibh,135,
òir,135,
coin,135,
leat,135,
choille,135,
neart,135,
dearbha,135,
leum,134,
thuit,134,
nad,134,
mar-thà,133,
eòin,133,
bhuaidh,133,
comann,133,
pàdraig,133,
kerr,133,
seasgad,132,
croitearan,132,
rubha,132,
tuigidh,132,
ghaoth,132,
gibb,132,
thoiseach,131,
leas,131,
cumanta,131,
gnìomhachas,131,
tigeadh,131,
sgeama,131,
coireach,130,
seachdad,130,
ionnsaigh,130,
madainn,130,
sgiobair,130,
thathas,130,
mìos,129,
lochlannach,129,
seall,129,
leabaidh,129,
going,129,
tràth,129,
luchd-obrach,129,
chosg,129,
cogadh,129,
them,129,
macaonghais,129,
if,129,
comasach,128,
long,128,
arm,128,
amannan,128,
deònach,128,
ochdamh,128,
feòil,128,
mas,128,
ceum,127,
seumasach,127,
ghille,127,
ceudan,127,
leanabh,127,
fheudar,127,
obrachadh,127,
dh’ionnsaich,127,
will,127,
sàbaid,127,
uabhas,127,
fuine,127,
freagarrach,127,
now,127,
chompanaidh,126,
well,126,
thuig,125,
sean,125,
moladh,125,
dòighean,125,
like,125,
ceangailte,124,
snog,124,
dèanadh,124,
èireann,124,
fianais,124,
chùm,124,
seachdainean,124,
out,124,
mhinistear,123,
cois,123,
raibeart,123,
làmhan,123,
tòisich,123,
were,123,
teth,123,
falach,122,
inntinn,122,
craobhan,122,
shìos,122,
ge,122,
phrionnsa,122,
fhaigh,122,
dràma,122,
lochan,121,
scotland,121,
mhonadh,120,
my,120,
donn,120,
which,120,
go,120,
bog,119,
aonais,119,
saoil,119,
sheann,119,
mì-fhortanach,119,
chùil,119,
shuas,119,
chuireas,119,
celsius,119,
fhaodadh,119,
mhìos,118,
teàrlach,118,
tì,118,
luach,118,
right,118,
aithneachadh,117,
sgoilear,117,
thigeadh,117,
dh’aontaich,117,
òige,117,
rabhadh,117,
tuiteam,117,
geal,117,
choinnich,117,
mionaid,117,
charaid,116,
shean,116,
dh’fhuireach,116,
fair,116,
chruinnich,116,
cuide,116,
fodha,116,
làthair,116,
seachdamh,116,
locha,116,
nicfhionghain,116,
soirbheachail,115,
fèill,115,
got,115,
friseal,115,
pàrantan,115,
oifis,115,
get,115,
blàth,114,
saor,114,
chaisteal,114,
còmhradh,114,
rois,114,
bàrr,114,
dhuinne,114,
halò,113,
solas,113,
litrichean,113,
albannaich,113,
mharbh,113,
ciall,113,
bhoireannach,113,
creideamh,113,
thùs,112,
buntàta,112,
ghluais,112,
mhic,112,
dearg,112,
bàn,112,
clò,112,
chluinntinn,112,
dìon,112,
mìltean,112,
bhàta,112,
teachd,112,
fhèis,112,
riut,111,
àlainn,111,
their,111,
caimbeul,111,
deoch,111,
ugh,111,
ìle,110,
dh’fheumadh,110,
dearbhadh,110,
leatha,110,
bheireadh,110,
sgrios,110,
we’ve,110,
bheinn,109,
làmh,109,
gaelic,109,
nuadh,109,
freagairt,109,
sgitheanaich,109,
suidhe,109,
us,109,
cuala,108,
grèine,108,
phòs,108,
cat,108,
dùthchannan,107,
ceann-cinnidh,107,
cladach,107,
faic,107,
màthair,107,
oidhirp,107,
feumach,107,
cunnart,107,
mhòr-chuid,107,
barraigh,107,
coimhearsnachdan,107,
làraich,107,
naochad,106,
faclair,106,
cliù,106,
pìosan,106,
oileanaich,106,
chuideachadh,106,
tomhas,106,
tuathanach,106,
chomharrachadh,105,
theich,105,
pheairt,105,
dhòmhnaill,105,
beathach,105,
cothroman,105,
then,105,
ùghdar,104,
laighe,104,
earra-ghàidheal,104,
cumhachd,104,
dreach,104,
sealg,104,
pailt,104,
chruinneachadh,104,
john,104,
iomradh,104,
coille,104,
fraoch,104,
fharsaingeachd,104,
donaidh,104,
deireadh-sheachdain,104,
actually,104,
dh’innis,103,
iar-thuath,103,
cnoc,103,
ghoid,103,
companaidh,103,
dlùth,103,
fàgaidh,103,
prògraman,103,
toll,102,
èisg,102,
òl,102,
theaghlach,102,
aontachadh,102,
cruinn,101,
earrann,101,
ailig,101,
pàipear,101,
fosgladh,101,
chuimhne,101,
dreuchd,101,
snàmh,101,
iasgach,101,
sheachdain,101,
siùcar,101,
bh,101,
cuspair,100,
great,100,
saighdear,100,
by,100,
ìosal,100,
uallach,100,
bun-sgoil,100,
chinn,99,
sluaigh,99,
abairt,99,
seirbheisean,99,
cinn,99,
romhainn,99,
gheamhraidh,98,
bhiadh,98,
beulaibh,98,
lugha,98,
dèiligeadh,98,
siathamh,98,
ùrnaigh,98,
pàrlamaid,98,
tv,98,
sgiobaidhean,98,
urramach,97,
mhaighstir,97,
thagh,97,
chithear,97,
comas,97,
dwelly,97,
rachadh,97,
dath,97,
eòghann,97,
dannsa,97,
neach-naidheachd,97,
gallaibh,97,
good,97,
tiotal,96,
pàigheadh,96,
thiodhlacadh,96,
aithnichte,96,
àbhaisteach,96,
àrainneachd,96,
tràigh,96,
corp,96,
fearchar,96,
cridhe,96,
pòl,96,
sgoinneil,96,
bùithtean,96,
nàdarrach,95,
glan,95,
