coltach,ri,44,
‘s,gu,44,
sin,nuair,44,
uabhasach,fhèin,44,
chuala,mi,44,
ach,mar,44,
sin,mar,44,
taobh,a-muigh,44,
on,the,44,
thòisich,mi,43,
fhaighinn,air,43,
leugh,mi,43,
màiri,anna,43,
do,caledonia,43,
caledonia,tv,43,
aig,àm,43,
dhol,air,43,
do,dh’,43,
sin,bidh,43,
nam,measg,43,
sin,math,42,
ann,mu,42,
cho,mòr,42,
mhàiri,anna,42,
a-nis,air,42,
ann,an-diugh,42,
aca,fhèin,42,
ri,teachd,42,
math,cudromach,42,
a-mach,air,42,
‘s,gun,42,
ach,bidh,42,
fhuair,iad,42,
bhios,ann,42,
le,sin,42,
mi,smaointinn,42,
sin,cuideachd,41,
h-uile,rud,41,
daoine,air,41,
air,tìr,41,
obar,dheathain,41,
thu,air,41,
bhith,gu,41,
ach,gu,41,
nicleòid,bbc,41,
dòchas,ann,41,
air,mar,40,
rud,sam,40,
nach,biodh,40,
dol,ga,40,
ach,dìreach,40,
agam,ann,40,
cho,cudromach,40,
seo,‘s,40,
gu,ruige,40,
gach,bliadhna,40,
ach,dè,40,
le,bhith,40,
sgoil,ghàidhlig,40,
taobh,eile,39,
mi,ga,39,
cuimhne,agam,39,
dhèanamh,ach,39,
mi,airson,39,
cho,fada,39,
math,tric,39,
cheart,cho,39,
cuideachd,air,39,
’s,gu,39,
ri,linn,39,
airson,’s,39,
thoirt,seachad,39,
and,we,39,
chreid,mi,38,
airson,nan,38,
thoirt,do,38,
thuige,seo,38,
mo,bheatha,38,
sin,airson,38,
nan,daoine,38,
fuireach,anns,38,
gheibh,thu,38,
amas,air,38,
againn,air,38,
gun,deach,38,
urrainn,dhaibh,38,
dà,chuid,38,
feumach,air,38,
eilean,siar,38,
fhèin,air,37,
do,chuir,37,
ach,aig,37,
h-uile,sìon,37,
bruidhinn,air,37,
tighinn,gu,37,
rud,math,37,
gun,toir,37,
going,to,37,
àm,ri,37,
air,cùl,36,
dòcha,gu,36,
a-steach,dhan,36,
tòrr,dhaoine,36,
seo,fuine,36,
bhith,aig,36,
is,mise,36,
air,fhichead,36,
toigh,leam,36,
sin,dìreach,36,
roinn,eòrpa,36,
faighinn,a-mach,36,
thogail,ann,36,
aon,de,36,
's,dòcha,36,
feum,air,36,
suas,ri,36,
taobh,a-staigh,36,
ann,gum,36,
millean,not,36,
ceart,gu,35,
tighinn,còmhla,35,
ìre,mhath,35,
h-uile,latha,35,
dhan,àmhainn,35,
chanas,iad,35,
ann,‘s,35,
bi,thu,35,
ann,bho,35,
sinn,ann,35,
rinn,iad,35,
bliadhna,ann,35,
fiù,‘s,34,
ri,bhith,34,
chiad,leabhar,34,
b’,àbhaist,34,
th,ann,34,
a-mach,gu,34,
obair,còmhla,34,
ga,thoirt,34,
chì,sibh,34,
fear,de,34,
duine,air,34,
no,rudeigin,34,
den,t-seòrsa,34,
ùr,air,34,
comhairle,nan,34,
ri,fhaotainn,34,
dòmhnall,maclaomainn,34,
san,sgìre,34,
iad,cho,33,
ràdh,gun,33,
seo,thuige,33,
’s,gun,33,
dh’fhaodadh,tu,33,
smaoineachadh,air,33,
gun,teagamh,33,
seo,dìreach,33,
daoine,eile,33,
bheir,mi,33,
toirt,seachad,33,
air,dà,33,
feumaidh,iad,33,
with,the,33,
ri,thighinn,33,
aig,ìre,33,
dìreach,airson,33,
barrachd,dhaoine,33,
dòmhnall,moireasdan,33,
rud,eile,32,
sa,mhadainn,32,
cothrom,aig,32,
’s,mar,32,
tighinn,a-mach,32,
seòrsa,de,32,
os,cionn,32,
aig,amannan,32,
ann,à,32,
dà,fhichead,32,
math,doirbh,32,
ma,bhios,32,
air,seo,32,
toirt,air,32,
seachad,air,32,
bliadhna,bhon,32,
dhen,sin,31,
aon,uair,31,
cheann,thall,31,
cho,fad,31,
dhèanamh,ann,31,
we,have,31,
a-staigh,dhan,31,
bith,dè,31,
ais,gu,31,
cho,furasta,31,
sinn,uile,31,
agam,ri,31,
thu,gu,31,
tadhal,air,31,
ach,cuideachd,31,
air,do,31,
às,aonais,31,
math,nas,31,
mise,air,31,
chionn,’s,31,
dhèanamh,airson,31,
ann,bhon,31,
math,airson,31,
thoirt,dhan,31,
ruaraidh,rothach,31,
kerr,gibb,31,
cuiridh,sinn,30,
ann,nuair,30,
fhios,a’d,30,
mus,do,30,
's,ann,30,
air,gach,30,
chionn,‘s,30,
bhiodh,sinn,30,
dhan,eaglais,30,
chiad,turas,30,
aig,aon,30,
ach,nuair,30,
cuimhne,a’m,30,
dèanamh,tòrr,30,
bhon,uair,30,
gu,tur,30,
math,dha-rìribh,30,
bhith,aca,30,
sinn,ga,30,
sin,a-nis,30,
tighinn,a-staigh,30,
mòran,de,30,
gum,bu,30,
rinn,sinn,30,
bi,sinn,30,
mìle,not,30,
sa,bhaile,30,
bbc,alba,30,
ùr,ann,30,
feasgar,math,30,
wolff,bbc,30,
that,we,30,
lot,of,30,
là,glaschu,30,
tuilleadh,aig,30,
saoilidh,mi,29,
bith,eile,29,
sin,anns,29,
bliadhna,ach,29,
dìreach,rud,29,
measg,nan,29,
sinn,sin,29,
thu,ga,29,
fhèin,ach,29,
ga,chleachdadh,29,
dol,a-steach,29,
bidh,mise,29,
nì,mi,29,
dheidhinn,nan,29,
mi,sin,29,
againn,ann,29,
ach,ma,29,
to,do,29,
h-uile,bliadhna,29,
san,eilean,29,
coinneach,mac,29,
ann,nach,28,
fàilte,oirbh,28,
sin,dheth,28,
dèanamh,sin,28,
cuiridh,mi,28,
seo,aibisidh,28,
mòr,ann,28,
air,atharrachadh,28,
aig,nach,28,
ge,bith,28,
chionn,ghoirid,28,
cuideachd,ach,28,
bhios,mi,28,
fìor,mhath,28,
rudeigin,mar,28,
ri,dhol,28,
faigh,sinn,28,
suas,gu,28,
air,fàs,28,
còmhla,rium,28,
bheil,daoine,28,
fhios,aig,28,
gàidhlig,ann,28,
dhol,a-mach,28,
àm,seo,28,
air,dè,28,
cuideachd,airson,28,
ri,fhaighinn,28,
faicinn,gu,28,
